"chr","pos","endsratio","cmedian","strandFisherP","badQualFrac","logLikelihood","indelsMean","label"
"19",10940985,0.5172,1.5,0,0.1379,76.853786,0,"technical_artifact"
"19",11493728,0.5,1,0.82072,0.1,8.981146,0,"technical_artifact"
"19",13248046,0.2308,2,0.50098,0.3077,15.577013,0,"technical_artifact"
"19",14038862,0.6875,2,0.58627,0.3125,12.343801,0,"true_variant"
"19",14269860,0.3333,2.5,0.34534,0.1667,4.689026,0,"technical_artifact"
"19",16318814,0.6212,2,3e-05,0.2424,93.838885,0.0152,"true_variant"
"19",17535839,0.1429,1,0.06478,0.1429,38.40237,0.0714,"true_variant"
"19",20026064,0.1875,1,0.89084,0.0625,26.625539,0,"technical_artifact"
"19",22836890,0.3333,2,1,0,6.506434,0,"technical_artifact"
"19",33695616,0.1765,1,0.00036,0.05882,13.505725,0,"technical_artifact"
"19",36278842,0.4444,1,0.68419,0,11.602501,0,"technical_artifact"
"19",42396731,0.4643,2,7e-05,0.1429,33.7058,0,"true_variant"
"19",42507467,0.7692,2,0.1012,0.3077,13.427408,0,"true_variant"
"19",42798067,0.5094,2,0.00014,0.1321,62.002726,0,"true_variant"
"19",44946983,0.7037,2,0,0.1852,35.520479,0,"true_variant"
"19",47775003,0.2727,2,0.84375,0,21.5332,0.909,"true_variant"
"19",48517323,0.6316,2,1,0.6316,24.893959,0,"true_variant"
"19",50100109,0.9,1,0.00589,0.2,13.300952,0,"true_variant"
"19",57716810,0.25,1,0.36022,1,7.593809,0,"true_variant"
"2",27552162,0.25,1,0.43715,0.01562,126.605153,0,"technical_artifact"
"2",37353603,0.0714,1,0.05968,0,14.57278,0,"true_variant"
"2",38978477,0.25,1.5,0.85135,0.08333,13.783822,0,"true_variant"
"2",64069277,1,1,0.88388,0.1,10.741629,0,"technical_artifact"
"2",65473714,0.2909,1,0.20541,0.1636,130.711806,0,"technical_artifact"
"2",70439945,0.8824,2,0.06046,0.1765,16.330211,0,"technical_artifact"
"2",112608522,0,2,0.70208,0.6667,6.293553,0,"technical_artifact"
"2",135711403,0.75,1,0.33766,0,5.908424,0,"technical_artifact"
"2",136719004,1,1,0.67429,0,7.008572,0,"technical_artifact"
"2",197791356,0.1667,1,0.84808,0,5.605658,0,"technical_artifact"
"2",197878477,0.2222,2,0.64783,0.1944,50.802227,0,"true_variant"
"2",219204667,0.2,2,0.23453,0.4,4.252427,0,"true_variant"
"2",219602742,0.4912,1,0,0.01754,64.679762,0,"true_variant"
"2",220096104,0.3333,1,0.93158,0,5.846625,0,"technical_artifact"
"2",241660497,0.3333,1,0.93465,0,5.138444,0,"technical_artifact"
"2",242130545,0.4,2,0.00442,0.12,67.472903,0,"true_variant"
"20",20491921,0.6667,3,0.3898,0,7.759993,0,"technical_artifact"
"20",25436382,0.8023,1,0,0.02326,76.539782,0,"technical_artifact"
"20",31647953,0.6,1,0.83333,0.2,6.530463,0,"true_variant"
"20",32026682,0.5056,1,0,0.08989,112.820323,0.0112,"technical_artifact"
"20",39984611,0.4,1,0,0.06667,62.783901,0,"true_variant"
"20",39984623,0.75,1,0,0.05769,64.14504,0,"true_variant"
"20",42331249,0.6463,1,0,0.02439,88.705977,0,"technical_artifact"
"20",42788410,0.7895,2,0.08171,0.4211,21.804766,0,"technical_artifact"
"20",47770463,1,1.5,0.63264,0.25,5.651187,0,"true_variant"
"20",57429881,0.6,1,0.64206,0,8.25683,0,"technical_artifact"
"20",61522485,0.7143,1,0.00642,0.04762,53.655449,0,"true_variant"
"21",9768984,0.0556,2,0.31652,0.1111,42.668064,0.111,"technical_artifact"
"21",10703040,0.5,2.5,0.86275,0,4.229054,0,"technical_artifact"
"21",11085331,0.5,1.5,0.54545,0.5,4.606996,0,"technical_artifact"
"21",14439185,0,2,0.57531,0.5556,20.811335,0,"technical_artifact"
"21",45092174,0.75,1,0.03944,0.1389,49.011614,0.0278,"true_variant"
"22",19839545,0.5417,2,0.00167,0.04167,31.195527,0,"true_variant"
"22",31674227,0.42,2,1e-05,0.02,44.880833,0,"technical_artifact"
"22",40661956,0.3333,1,0.19197,0.08333,20.920203,0,"technical_artifact"
"22",50694013,0.6765,2,0,0.4706,49.912411,0.0294,"true_variant"
"3",4715021,0.6571,2,0.01324,0.1143,44.762931,0,"technical_artifact"
"3",12785335,0.3333,1,0.98514,0,5.201148,0,"technical_artifact"
"3",52526395,0.3077,1,0.04087,0,23.69241,0,"technical_artifact"
"3",97983602,0.2105,2,0.76415,0.4211,33.960533,0,"technical_artifact"
"3",114027084,0.8,2.5,1,0.2,15.975779,0.7,"technical_artifact"
"3",119378815,0.4828,1,0,0.03448,84.476703,0.0172,"true_variant"
"3",126730864,0.3636,1,0.00382,0.04545,24.051125,0,"true_variant"
"3",167507127,0.5,1,0.00272,0.1,5.83335,0,"technical_artifact"
"4",946310,0.4348,2,0.23303,0.2609,33.163409,0.087,"technical_artifact"
"4",9032816,0.5,3,0.54366,0.5,14.069669,0,"technical_artifact"
"4",69107566,0.5,1.5,1,0,7.836556,0,"technical_artifact"
"4",70066376,0.1466,1,0.41189,0.4224,100,0,"true_variant"
"4",73933679,1,1,1,0.7143,9.882011,0,"technical_artifact"
"4",73956883,0.72,1.5,0,0.08,64.197418,0,"true_variant"
"4",81123031,0.6667,2,0.99349,0.02778,82.524219,0,"technical_artifact"
"4",88372860,0.5,1,0.34739,0.0625,28.603122,0,"technical_artifact"
"4",146806776,0.8333,2,1,0.3333,12.456884,0,"technical_artifact"
"4",187005228,0.7143,2,0.00139,0.03571,38.695874,0,"true_variant"
"5",2752771,0.2286,1,0,0.02857,34.586023,0,"technical_artifact"
"5",7885794,0.75,1,0.58475,0.25,4.858075,0,"technical_artifact"
"5",70988402,0.3333,1,0.77302,0.1667,9.440309,0,"technical_artifact"
"5",76587579,0.3636,1,0.32197,0,18.485045,0,"technical_artifact"
"5",112403786,0.8333,1,0.00248,0.08333,32.122088,0,"true_variant"
"5",118485789,0.25,1,0.88263,0,21.430415,0,"technical_artifact"
"5",141016080,0.6154,2,0.83254,0.1538,18.652675,0,"technical_artifact"
"5",148637828,0.5,1,0.99989,0,5.531259,0,"true_variant"
"5",149206120,0.5714,2,1,0.2857,10.158332,0,"true_variant"
"5",167988433,0.6923,1,0.17101,0.07692,22.023487,0,"technical_artifact"
"5",169508898,0.7727,1,0.06652,0,30.128976,0,"technical_artifact"
"5",172190205,0.1667,2,0.725,0.5,12.79124,0,"technical_artifact"
"5",172190214,0.1667,2,0.78534,0.5,13.522703,0,"technical_artifact"
"5",176917760,0.3333,2,1,0,4.005624,0,"technical_artifact"
"6",2892298,0.4167,1.5,1,0.25,15.126016,0.0833,"true_variant"
"6",10410434,0.7308,2,0.00064,0.3846,32.043878,0,"true_variant"
"6",29977024,0.4,2,0.63528,0.52,51.701238,0,"technical_artifact"
"6",32095996,0.8333,1,0.99993,0,17.241712,0,"true_variant"
"6",39880049,0.4583,2,0.00263,0.4583,27.647881,0,"true_variant"
"6",55214885,0.3636,1,0.36468,0.09091,16.583427,0,"true_variant"
"6",58776826,0.3,2,0.38217,0.15,33.13904,0,"technical_artifact"
"6",58777766,0.1429,1,0.52935,0,9.796567,0,"technical_artifact"
"6",116432114,0.5,1.5,0.90287,0,7.275461,0,"technical_artifact"
"6",136710664,0.8947,2,0.00062,0.1579,20.101628,0.579,"technical_artifact"
"6",165746431,0.8,3,0.91837,0.4,5.12182,0.2,"true_variant"
"6",165848824,0.5294,1,0.28627,0,21.65662,0,"technical_artifact"
"7",716807,0.5,2,0.68447,0.3333,16.927308,0,"true_variant"
"7",23353160,0.2143,2,0.03189,0,28.808987,0,"technical_artifact"
"7",55832651,0.5455,2,0.87514,0.5455,27.51112,0,"true_variant"
"7",61821964,0.5,1,0.82304,0.8,23.61874,0,"technical_artifact"
"7",61969488,0.4444,1,0.29102,0.1111,83.442453,0,"technical_artifact"
"7",73010501,0.25,1,0.93479,0,14.203529,0,"technical_artifact"
"7",74119475,0.5,1.5,0.85536,0,5.520909,0,"technical_artifact"
"7",75028240,0.1463,2,0.15194,0.5854,94.19922,0,"technical_artifact"
"7",95125050,0.8333,2,0.99724,0.3333,9.507965,0,"technical_artifact"
"7",106898908,0.25,3,1,0,5.597877,0,"technical_artifact"
"7",111051396,0.25,1,0.93726,0,8.036256,0,"technical_artifact"
"7",128587363,1,1,0.70317,0.3333,11.660455,0,"technical_artifact"
"7",130353847,0.2857,1,0,0.04082,120.282473,0,"true_variant"
"7",138126219,0.25,1,0.26881,0.5833,24.595598,0,"technical_artifact"
"7",143815957,0.2857,1,0.01546,0.381,145.063574,0.206,"true_variant"
"7",151932897,0.2468,1,0.00257,0.4545,186.815244,0,"technical_artifact"
"8",2806938,0.6667,3,1,0.3333,6.692764,0.667,"technical_artifact"
"8",2806939,0.6667,3,1,0.3333,6.692764,0.667,"technical_artifact"
"8",10555216,0.5593,2,0.00257,0.3051,67.007133,0,"technical_artifact"
"8",37623087,0.8088,1,0,0.1176,83.132889,0,"technical_artifact"
"8",86119701,0.3333,1,0.73317,0,6.245388,0,"technical_artifact"
"8",110255476,0.2273,1,0.66206,0.04545,35.470621,0,"technical_artifact"
"8",113702204,0.1538,1,0.72662,0,18.798909,0,"technical_artifact"
"8",120744193,0.4444,1,0.0023,0.03704,33.191046,0,"true_variant"
"8",130764085,0.5625,1,0.01842,0.125,33.73463,0.0625,"technical_artifact"
"8",144811231,0.587,1.5,0,0.1739,55.988683,0.0217,"true_variant"
"8",145535883,0.4,3,0.38714,0.4,7.749705,0,"technical_artifact"
"9",5773112,0.3333,1,0.98603,0,5.159719,0,"technical_artifact"
"9",20346392,0.6667,2,1,0,4.005624,0,"technical_artifact"
"9",32635283,0.5859,1,0,0.0303,143.199867,0,"true_variant"
"9",99154801,0.5636,1,0.01152,0.03636,65.708541,0.0182,"technical_artifact"
"9",131020223,0.5556,2,0.71607,0.2222,5.662027,0,"technical_artifact"
"9",139342115,0.4286,2,0.29451,0,7.346281,0,"technical_artifact"
"MT",3793,0.2857,1,0.57915,0,11.173488,0,"technical_artifact"
"MT",8160,0.1579,1,0.42234,0.05263,36.728732,0,"technical_artifact"
"X",12516790,0.7143,1,0.54244,0,10.792453,0,"technical_artifact"
"X",48013996,0.5,1.5,0.90476,0.5,4.088186,0,"technical_artifact"
"X",48858653,0.4286,1,0.42545,0.07143,8.074515,0,"technical_artifact"
"X",67820072,0.3333,1,0.63492,0,5.357604,0,"technical_artifact"
"X",122616959,1,3.5,0.80297,0.25,4.736187,1,"technical_artifact"
"X",151939497,0,2,1,0,4.68989,0,"true_variant"
"X",153048648,0.75,2,0.60844,0.125,12.471263,0,"technical_artifact"
"X",153678173,0.2292,1,0,0.0625,62.877232,0.0208,"true_variant"
